"","nivel","transparencia","faltante","turbidez","deficiente","impura"
"5105",748,0.035,2,0,FALSE,FALSE
"5106",741,0.025,9,0,TRUE,FALSE
"5107",750,0.052,0,0,FALSE,FALSE
"5108",752,0.03,0,0,FALSE,FALSE
"5109",740,0.001,10,0,TRUE,FALSE
"5110",748,0.034,2,0,FALSE,FALSE
"5111",761,0.043,0,0,FALSE,FALSE
"5112",747,0.068,3,8,FALSE,FALSE
"5113",750,0.058,0,1,FALSE,FALSE
"5114",751,0.029,0,0,FALSE,FALSE
"5115",757,0.039,0,0,FALSE,FALSE
"5116",763,0.016,0,0,FALSE,FALSE
"5117",747,0.022,3,0,FALSE,FALSE
"5118",745,0.001,5,0,TRUE,FALSE
"5119",744,0.023,6,0,TRUE,FALSE
"5120",749,0.033,1,0,FALSE,FALSE
"5121",750,0.063,0,1,FALSE,FALSE
"5122",749,0.065,1,8,FALSE,FALSE
"5123",745,0.077,5,27,FALSE,FALSE
"5124",747,0.013,3,0,FALSE,FALSE
"5125",764,0.046,0,0,FALSE,FALSE
"5126",750,0.072,0,8,FALSE,FALSE
"5127",751,0.047,0,0,FALSE,FALSE
"5128",754,0.018,0,0,FALSE,FALSE
"5129",750,0.052,0,0,FALSE,FALSE
"5130",745,0.058,5,1,TRUE,FALSE
"5131",747,0.057,3,1,FALSE,FALSE
"5132",754,0.029,0,0,FALSE,FALSE
"5133",757,0.082,0,27,FALSE,TRUE
"5134",750,0.025,0,0,FALSE,FALSE
"5135",746,0.057,4,1,FALSE,FALSE
"5136",742,0.025,8,0,TRUE,FALSE
"5137",751,0.05,0,0,FALSE,FALSE
"5138",744,0.023,6,0,TRUE,FALSE
"5139",749,0.05,1,0,FALSE,FALSE
"5140",740,0.026,10,0,TRUE,FALSE
"5141",750,0.028,0,0,FALSE,FALSE
"5142",751,0.034,0,0,FALSE,FALSE
"5143",742,0.011,8,0,TRUE,FALSE
"5144",741,0.08,9,27,TRUE,FALSE
"5145",742,0.023,8,0,TRUE,FALSE
"5146",742,0.002,8,0,TRUE,FALSE
"5147",755,0.048,0,0,FALSE,FALSE
"5148",747,0.081,3,27,FALSE,TRUE
"5149",749,0.051,1,0,FALSE,FALSE
"5150",747,0.073,3,8,FALSE,FALSE
"5151",749,0.032,1,0,FALSE,FALSE
"5152",746,0.046,4,0,FALSE,FALSE
"5153",756,0.02,0,0,FALSE,FALSE
"5154",744,0.05,6,0,TRUE,FALSE
"5155",751,0.027,0,0,FALSE,FALSE
"5156",750,0.065,0,1,FALSE,FALSE
"5157",757,0.056,0,1,FALSE,FALSE
"5158",742,0.008,8,0,TRUE,FALSE
"5159",750,0.076,0,27,FALSE,FALSE
"5160",759,0.075,0,8,FALSE,FALSE
"5161",745,0.029,5,0,TRUE,FALSE
"5162",738,0.064,12,1,TRUE,FALSE
"5163",746,0.059,4,1,FALSE,FALSE
"5164",748,0.048,2,0,FALSE,FALSE
"5165",756,0.057,0,1,FALSE,FALSE
"5166",752,0.009,0,0,FALSE,FALSE
"5167",752,0.018,0,0,FALSE,FALSE
"5168",744,0.029,6,0,TRUE,FALSE
"5169",750,0.03,0,0,FALSE,FALSE
"5170",745,0.015,5,0,FALSE,FALSE
"5171",743,0.074,7,8,TRUE,FALSE
"5172",757,0.016,0,0,FALSE,FALSE
"5173",745,0.063,5,1,FALSE,FALSE
"5174",740,0.072,10,8,TRUE,FALSE
"5175",753,0.06,0,1,FALSE,FALSE
"5176",758,0.055,0,1,FALSE,FALSE
"5177",751,0.032,0,0,FALSE,FALSE
"5178",752,0.011,0,0,FALSE,FALSE
"5179",745,0.001,5,0,TRUE,FALSE
"5180",746,0,4,0,FALSE,FALSE
"5181",752,0.059,0,1,FALSE,FALSE
"5182",736,0.002,14,0,TRUE,FALSE
"5183",749,0.078,1,27,FALSE,FALSE
"5184",752,0.004,0,0,FALSE,FALSE
"5185",744,0.04,6,0,TRUE,FALSE
"5186",746,0.007,4,0,FALSE,FALSE
"5187",750,0.071,0,8,FALSE,FALSE
"5188",761,0.009,0,0,FALSE,FALSE
"5189",743,0.074,7,8,TRUE,FALSE
"5190",751,0.071,0,8,FALSE,FALSE
"5191",748,0.054,2,0,FALSE,FALSE
"5192",753,0.011,0,0,FALSE,FALSE
"5193",747,0.052,3,0,FALSE,FALSE
"5194",753,0.025,0,0,FALSE,FALSE
"5195",751,0.048,0,0,FALSE,FALSE
"5196",759,0.016,0,0,FALSE,FALSE
"5197",743,0.045,7,0,TRUE,FALSE
"5198",745,0.012,5,0,FALSE,FALSE
"5199",749,0.073,1,8,FALSE,FALSE
"5200",752,0.009,0,0,FALSE,FALSE
"5201",756,0.03,0,0,FALSE,FALSE
"5202",752,0.052,0,0,FALSE,FALSE
"5203",747,0.081,3,27,FALSE,TRUE
"5204",745,0.023,5,0,FALSE,FALSE
"5205",751,0.063,0,1,FALSE,FALSE
"5206",750,0.005,0,0,FALSE,FALSE
"5207",761,0.045,0,0,FALSE,FALSE
"5208",747,0.055,3,0,FALSE,FALSE
"5209",742,0.075,8,27,TRUE,FALSE
"5210",751,0.063,0,1,FALSE,FALSE
"5211",741,0.061,9,1,TRUE,FALSE
"5212",748,0.01,2,0,FALSE,FALSE
"5213",747,0.015,3,0,FALSE,FALSE
"5214",749,0.023,1,0,FALSE,FALSE
"5215",752,0.032,0,0,FALSE,FALSE
"5216",746,0.045,4,0,FALSE,FALSE
"5217",746,0.071,4,8,FALSE,FALSE
"5218",745,0.059,5,1,FALSE,FALSE
"5219",757,0.053,0,0,FALSE,FALSE
"5220",748,0.06,2,1,FALSE,FALSE
"5221",740,0.053,10,0,TRUE,FALSE
"5222",751,0.066,0,8,FALSE,FALSE
"5223",752,0.071,0,8,FALSE,FALSE
"5224",751,0.011,0,0,FALSE,FALSE
"5225",749,0.058,1,1,FALSE,FALSE
"5226",741,0.021,9,0,TRUE,FALSE
"5227",742,0.014,8,0,TRUE,FALSE
"5228",753,0.079,0,27,FALSE,FALSE
"5229",747,0.042,3,0,FALSE,FALSE
"5230",753,0.049,0,0,FALSE,FALSE
"5231",751,0.059,0,1,FALSE,FALSE
"5232",750,0.052,0,0,FALSE,FALSE
"5233",739,0,11,0,TRUE,FALSE
"5234",742,0.058,8,1,TRUE,FALSE
"5235",753,0.014,0,0,FALSE,FALSE
"5236",754,0.013,0,0,FALSE,FALSE
"5237",745,0.014,5,0,TRUE,FALSE
"5238",748,0.03,2,0,FALSE,FALSE
"5239",754,0.054,0,0,FALSE,FALSE
"5240",738,0.023,12,0,TRUE,FALSE
"5241",757,0.053,0,0,FALSE,FALSE
"5242",751,0.067,0,8,FALSE,FALSE
"5243",749,0.001,1,0,FALSE,FALSE
"5244",751,0.005,0,0,FALSE,FALSE
"5245",740,0.011,10,0,TRUE,FALSE
"5246",751,0.082,0,27,FALSE,TRUE
"5247",747,0.028,3,0,FALSE,FALSE
"5248",750,0.077,0,27,FALSE,FALSE
"5249",748,0.07,2,8,FALSE,FALSE
"5250",741,0.053,9,0,TRUE,FALSE
"5251",750,0.059,0,1,FALSE,FALSE
"5252",755,0.074,0,8,FALSE,FALSE
"5253",749,0.073,1,8,FALSE,FALSE
"5254",743,0.004,7,0,TRUE,FALSE
"5255",758,0.068,0,8,FALSE,FALSE
"5256",749,0.051,1,0,FALSE,FALSE
"5257",761,0.078,0,27,FALSE,FALSE
"5258",759,0.017,0,0,FALSE,FALSE
"5259",756,0.045,0,0,FALSE,FALSE
"5260",749,0.054,1,0,FALSE,FALSE
"5261",750,0.061,0,1,FALSE,FALSE
"5262",761,0.035,0,0,FALSE,FALSE
"5263",751,0.031,0,0,FALSE,FALSE
"5264",750,0.04,0,0,FALSE,FALSE
"5265",745,0.053,5,0,TRUE,FALSE
"5266",744,0.032,6,0,TRUE,FALSE
"5267",748,0.024,2,0,FALSE,FALSE
"5268",748,0.064,2,1,FALSE,FALSE
"5269",755,0.05,0,0,FALSE,FALSE
"5270",752,0.017,0,0,FALSE,FALSE
"5271",759,0.066,0,8,FALSE,FALSE
"5272",743,0.029,7,0,TRUE,FALSE
"5273",752,0.029,0,0,FALSE,FALSE
"5274",748,0.08,2,27,FALSE,TRUE
"5275",742,0.021,8,0,TRUE,FALSE
"5276",759,0.032,0,0,FALSE,FALSE
"5277",749,0.058,1,1,FALSE,FALSE
"5278",749,0.024,1,0,FALSE,FALSE
"5279",752,0.07,0,8,FALSE,FALSE
"5280",752,0.044,0,0,FALSE,FALSE
"5281",746,0.031,4,0,FALSE,FALSE
"5282",747,0.074,3,8,FALSE,FALSE
"5283",744,0.064,6,1,TRUE,FALSE
"5284",732,0.023,18,0,TRUE,FALSE
"5285",743,0.073,7,8,TRUE,FALSE
"5286",751,0.02,0,0,FALSE,FALSE
"5287",758,0.003,0,0,FALSE,FALSE
"5288",748,0.05,2,0,FALSE,FALSE
"5289",742,0.003,8,0,TRUE,FALSE
"5290",748,0.026,2,0,FALSE,FALSE
"5291",747,0.07,3,8,FALSE,FALSE
"5292",742,0.047,8,0,TRUE,FALSE
"5293",759,0.004,0,0,FALSE,FALSE
"5294",754,0.082,0,27,FALSE,TRUE
"5295",749,0.004,1,0,FALSE,FALSE
"5296",748,0.083,2,27,FALSE,TRUE
"5297",753,0.023,0,0,FALSE,FALSE
"5298",740,0.079,10,27,TRUE,FALSE
"5299",760,0.07,0,8,FALSE,FALSE
"5300",756,0.044,0,0,FALSE,FALSE
"5301",751,0.023,0,0,FALSE,FALSE
"5302",740,0.082,10,27,TRUE,TRUE
"5303",754,0.029,0,0,FALSE,FALSE
"5304",756,0.03,0,0,FALSE,FALSE
"5305",749,0.012,1,0,FALSE,FALSE
"5306",743,0.01,7,0,TRUE,FALSE
"5307",754,0.001,0,0,FALSE,FALSE
"5308",745,0.016,5,0,FALSE,FALSE
"5309",747,0.039,3,0,FALSE,FALSE
"5310",742,0.049,8,0,TRUE,FALSE
"5311",743,0.04,7,0,TRUE,FALSE
"5312",750,0.053,0,0,FALSE,FALSE
"5313",745,0.072,5,8,TRUE,FALSE
"5314",747,0.012,3,0,FALSE,FALSE
"5315",748,0.029,2,0,FALSE,FALSE
"5316",734,0.018,16,0,TRUE,FALSE
"5317",745,0.004,5,0,FALSE,FALSE
"5318",749,0.01,1,0,FALSE,FALSE
"5319",753,0.025,0,0,FALSE,FALSE
"5320",748,0.025,2,0,FALSE,FALSE
"5321",754,0.001,0,0,FALSE,FALSE
"5322",747,0.07,3,8,FALSE,FALSE
"5323",747,0.006,3,0,FALSE,FALSE
"5324",742,0.039,8,0,TRUE,FALSE
"5325",749,0.081,1,27,FALSE,TRUE
"5326",751,0.036,0,0,FALSE,FALSE
"5327",753,0.014,0,0,FALSE,FALSE
"5328",746,0.011,4,0,FALSE,FALSE
"5329",747,0.032,3,0,FALSE,FALSE
"5330",758,0.001,0,0,FALSE,FALSE
"5331",745,0.003,5,0,FALSE,FALSE
"5332",746,0.047,4,0,FALSE,FALSE
"5333",739,0.008,11,0,TRUE,FALSE
"5334",747,0.064,3,1,FALSE,FALSE
"5335",753,0.035,0,0,FALSE,FALSE
"5336",750,0.032,0,0,FALSE,FALSE
"5337",747,0.017,3,0,FALSE,FALSE
"5338",745,0.011,5,0,FALSE,FALSE
"5339",751,0.009,0,0,FALSE,FALSE
"5340",745,0.052,5,0,TRUE,FALSE
"5341",750,0.053,0,0,FALSE,FALSE
"5342",749,0.029,1,0,FALSE,FALSE
"5343",747,0.051,3,0,FALSE,FALSE
"5344",752,0.077,0,27,FALSE,FALSE
"5345",747,0.001,3,0,FALSE,FALSE
"5346",751,0.008,0,0,FALSE,FALSE
"5347",742,0.059,8,1,TRUE,FALSE
"5348",750,0.014,0,0,FALSE,FALSE
"5349",754,0.005,0,0,FALSE,FALSE
"5350",752,0.05,0,0,FALSE,FALSE
"5351",749,0.072,1,8,FALSE,FALSE
"5352",745,0.026,5,0,FALSE,FALSE
"5353",753,0.017,0,0,FALSE,FALSE
"5354",753,0.067,0,8,FALSE,FALSE
"5355",753,0.082,0,27,FALSE,TRUE
"5356",753,0.019,0,0,FALSE,FALSE
"5357",746,0.076,4,27,FALSE,FALSE
"5358",738,0.055,12,1,TRUE,FALSE
"5359",754,0.03,0,0,FALSE,FALSE
"5360",751,0.047,0,0,FALSE,FALSE
"5361",756,0.074,0,8,FALSE,FALSE
"5362",753,0.002,0,0,FALSE,FALSE
"5363",752,0.029,0,0,FALSE,FALSE
"5364",746,0.047,4,0,FALSE,FALSE
"5365",744,0.059,6,1,TRUE,FALSE
"5366",745,0.028,5,0,FALSE,FALSE
"5367",755,0.066,0,8,FALSE,FALSE
"5368",749,0.058,1,1,FALSE,FALSE
"5369",747,0.073,3,8,FALSE,FALSE
"5370",757,0.025,0,0,FALSE,FALSE
"5371",745,0.054,5,0,FALSE,FALSE
"5372",752,0.073,0,8,FALSE,FALSE
"5373",750,0.082,0,27,FALSE,TRUE
"5374",747,0.026,3,0,FALSE,FALSE
"5375",751,0.05,0,0,FALSE,FALSE
"5376",749,0.014,1,0,FALSE,FALSE
"5377",752,0.035,0,0,FALSE,FALSE
"5378",741,0.032,9,0,TRUE,FALSE
"5379",760,0.058,0,1,FALSE,FALSE
"5380",746,0.005,4,0,FALSE,FALSE
"5381",746,0.081,4,27,FALSE,TRUE
"5382",739,0.077,11,27,TRUE,FALSE
"5383",752,0.074,0,8,FALSE,FALSE
"5384",747,0.073,3,8,FALSE,FALSE
"5385",743,0.065,7,8,TRUE,FALSE
"5386",745,0.02,5,0,TRUE,FALSE
"5387",757,0.077,0,27,FALSE,FALSE
"5388",749,0.031,1,0,FALSE,FALSE
"5389",748,0.078,2,27,FALSE,FALSE
"5390",752,0.027,0,0,FALSE,FALSE
"5391",753,0.001,0,0,FALSE,FALSE
"5392",760,0.005,0,0,FALSE,FALSE
"5393",749,0.059,1,1,FALSE,FALSE
"5394",760,0.004,0,0,FALSE,FALSE
"5395",739,0.002,11,0,TRUE,FALSE
"5396",749,0.053,1,0,FALSE,FALSE
"5397",754,0.049,0,0,FALSE,FALSE
"5398",744,0.075,6,8,TRUE,FALSE
"5399",757,0.053,0,0,FALSE,FALSE
"5400",744,0.033,6,0,TRUE,FALSE
"5401",752,0.038,0,0,FALSE,FALSE
"5402",750,0.011,0,0,FALSE,FALSE
"5403",749,0.027,1,0,FALSE,FALSE
"5404",740,0.03,10,0,TRUE,FALSE
"5405",737,0.074,13,8,TRUE,FALSE
"5406",750,0.002,0,0,FALSE,FALSE
"5407",746,0.071,4,8,FALSE,FALSE
"5408",750,0.079,0,27,FALSE,FALSE
"5409",739,0.018,11,0,TRUE,FALSE
"5410",751,0.051,0,0,FALSE,FALSE
"5411",745,0.068,5,8,TRUE,FALSE
"5412",746,0.004,4,0,FALSE,FALSE
"5413",752,0.001,0,0,FALSE,FALSE
"5414",755,0.058,0,1,FALSE,FALSE
"5415",742,0.038,8,0,TRUE,FALSE
"5416",759,0.026,0,0,FALSE,FALSE
"5417",751,0.059,0,1,FALSE,FALSE
"5418",737,0.082,13,27,TRUE,TRUE
"5419",739,0.032,11,0,TRUE,FALSE
"5420",741,0.036,9,0,TRUE,FALSE
"5421",748,0.074,2,8,FALSE,FALSE
"5422",758,0.073,0,8,FALSE,FALSE
"5423",742,0.062,8,1,TRUE,FALSE
"5424",754,0.009,0,0,FALSE,FALSE
"5425",744,0.032,6,0,TRUE,FALSE
"5426",747,0.066,3,8,FALSE,FALSE
"5427",749,0.035,1,0,FALSE,FALSE
"5428",751,0.054,0,0,FALSE,FALSE
"5429",754,0.032,0,0,FALSE,FALSE
"5430",760,0.051,0,0,FALSE,FALSE
"5431",736,0.038,14,0,TRUE,FALSE
"5432",747,0.068,3,8,FALSE,FALSE
"5433",757,0.053,0,0,FALSE,FALSE
"5434",737,0.026,13,0,TRUE,FALSE
"5435",736,0.008,14,0,TRUE,FALSE
"5436",751,0.025,0,0,FALSE,FALSE
"5437",751,0.015,0,0,FALSE,FALSE
"5438",749,0.071,1,8,FALSE,FALSE
"5439",749,0.026,1,0,FALSE,FALSE
"5440",740,0.041,10,0,TRUE,FALSE
"5441",742,0.021,8,0,TRUE,FALSE
"5442",759,0.03,0,0,FALSE,FALSE
"5443",745,0.033,5,0,TRUE,FALSE
"5444",750,0.066,0,8,FALSE,FALSE
"5445",756,0.001,0,0,FALSE,FALSE
"5446",749,0.082,1,27,FALSE,TRUE
"5447",754,0.035,0,0,FALSE,FALSE
"5448",734,0.079,16,27,TRUE,FALSE
"5449",746,0.017,4,0,FALSE,FALSE
"5450",739,0.031,11,0,TRUE,FALSE
"5451",753,0.059,0,1,FALSE,FALSE
"5452",748,0.02,2,0,FALSE,FALSE
"5453",751,0.029,0,0,FALSE,FALSE
"5454",745,0,5,0,TRUE,FALSE
"5455",745,0.027,5,0,FALSE,FALSE
"5456",749,0.021,1,0,FALSE,FALSE
"5457",745,0.057,5,1,FALSE,FALSE
"5458",755,0.043,0,0,FALSE,FALSE
"5459",762,0.017,0,0,FALSE,FALSE
"5460",748,0.007,2,0,FALSE,FALSE
"5461",753,0.037,0,0,FALSE,FALSE
"5462",754,0.033,0,0,FALSE,FALSE
"5463",743,0.013,7,0,TRUE,FALSE
"5464",751,0.02,0,0,FALSE,FALSE
"5465",739,0.012,11,0,TRUE,FALSE
"5466",751,0.037,0,0,FALSE,FALSE
"5467",755,0.032,0,0,FALSE,FALSE
"5468",749,0.014,1,0,FALSE,FALSE
"5469",747,0.063,3,1,FALSE,FALSE
"5470",748,0.022,2,0,FALSE,FALSE
"5471",738,0.016,12,0,TRUE,FALSE
"5472",746,0.054,4,0,FALSE,FALSE
"5473",748,0.065,2,8,FALSE,FALSE
"5474",750,0.031,0,0,FALSE,FALSE
"5475",747,0.061,3,1,FALSE,FALSE
"5476",749,0.079,1,27,FALSE,FALSE
"5477",752,0.061,0,1,FALSE,FALSE
"5478",746,0.068,4,8,FALSE,FALSE
"5479",747,0.04,3,0,FALSE,FALSE
"5480",749,0.068,1,8,FALSE,FALSE
"5481",750,0.018,0,0,FALSE,FALSE
"5482",755,0.083,0,27,FALSE,TRUE
"5483",751,0.023,0,0,FALSE,FALSE
"5484",758,0.064,0,1,FALSE,FALSE
"5485",755,0.079,0,27,FALSE,FALSE
"5486",742,0.076,8,27,TRUE,FALSE
"5487",744,0.083,6,27,TRUE,TRUE
"5488",746,0.014,4,0,FALSE,FALSE
"5489",744,0.042,6,0,TRUE,FALSE
"5490",753,0.044,0,0,FALSE,FALSE
"5491",743,0.066,7,8,TRUE,FALSE
"5492",748,0,2,0,FALSE,FALSE
"5493",748,0.07,2,8,FALSE,FALSE
"5494",753,0.016,0,0,FALSE,FALSE
"5495",753,0.029,0,0,FALSE,FALSE
"5496",736,0.056,14,1,TRUE,FALSE
"5497",744,0.056,6,1,TRUE,FALSE
"5498",744,0.038,6,0,TRUE,FALSE
"5499",757,0.007,0,0,FALSE,FALSE
"5500",746,0.008,4,0,FALSE,FALSE
"5501",757,0.057,0,1,FALSE,FALSE
"5502",759,0.061,0,1,FALSE,FALSE
"5503",744,0.025,6,0,TRUE,FALSE
"5504",756,0.027,0,0,FALSE,FALSE
"5505",753,0.021,0,0,FALSE,FALSE
"5506",760,0.079,0,27,FALSE,FALSE
"5507",748,0.018,2,0,FALSE,FALSE
"5508",748,0.039,2,0,FALSE,FALSE
"5509",746,0.003,4,0,FALSE,FALSE
"5510",749,0.066,1,8,FALSE,FALSE
"5511",751,0.018,0,0,FALSE,FALSE
"5512",757,0.032,0,0,FALSE,FALSE
"5513",749,0.011,1,0,FALSE,FALSE
"5514",757,0.059,0,1,FALSE,FALSE
"5515",758,0.02,0,0,FALSE,FALSE
"5516",744,0.046,6,0,TRUE,FALSE
"5517",756,0.042,0,0,FALSE,FALSE
"5518",745,0.043,5,0,FALSE,FALSE
"5519",750,0.007,0,0,FALSE,FALSE
"5520",754,0.055,0,0,FALSE,FALSE
"5521",743,0.004,7,0,TRUE,FALSE
"5522",744,0.061,6,1,TRUE,FALSE
"5523",755,0.058,0,1,FALSE,FALSE
"5524",757,0.076,0,27,FALSE,FALSE
"5525",744,0.052,6,0,TRUE,FALSE
"5526",747,0.004,3,0,FALSE,FALSE
"5527",741,0.057,9,1,TRUE,FALSE
"5528",761,0.055,0,1,FALSE,FALSE
"5529",746,0.014,4,0,FALSE,FALSE
"5530",756,0.023,0,0,FALSE,FALSE
"5531",746,0.012,4,0,FALSE,FALSE
"5532",749,0.034,1,0,FALSE,FALSE
"5533",749,0.024,1,0,FALSE,FALSE
"5534",744,0.075,6,27,TRUE,FALSE
"5535",756,0.025,0,0,FALSE,FALSE
"5536",756,0.059,0,1,FALSE,FALSE
"5537",749,0.056,1,1,FALSE,FALSE
"5538",747,0.017,3,0,FALSE,FALSE
"5539",751,0.034,0,0,FALSE,FALSE
"5540",751,0.011,0,0,FALSE,FALSE
"5541",760,0.033,0,0,FALSE,FALSE
"5542",758,0.051,0,0,FALSE,FALSE
"5543",752,0.046,0,0,FALSE,FALSE
"5544",748,0.044,2,0,FALSE,FALSE
"5545",750,0.082,0,27,FALSE,TRUE
"5546",747,0.046,3,0,FALSE,FALSE
"5547",751,0.066,0,8,FALSE,FALSE
"5548",757,0.007,0,0,FALSE,FALSE
"5549",752,0.054,0,0,FALSE,FALSE
"5550",747,0.076,3,27,FALSE,FALSE
"5551",747,0.077,3,27,FALSE,FALSE
"5552",758,0.071,0,8,FALSE,FALSE
"5553",754,0.063,0,1,FALSE,FALSE
"5554",757,0.073,0,8,FALSE,FALSE
"5555",746,0.01,4,0,FALSE,FALSE
"5556",757,0.072,0,8,FALSE,FALSE
"5557",745,0.024,5,0,FALSE,FALSE
"5558",762,0.059,0,1,FALSE,FALSE
"5559",749,0.074,1,8,FALSE,FALSE
"5560",750,0.014,0,0,FALSE,FALSE
"5561",755,0.078,0,27,FALSE,FALSE
"5562",755,0.024,0,0,FALSE,FALSE
"5563",745,0.027,5,0,FALSE,FALSE
"5564",748,0.074,2,8,FALSE,FALSE
"5565",749,0.051,1,0,FALSE,FALSE
"5566",743,0.017,7,0,TRUE,FALSE
"5567",745,0.071,5,8,TRUE,FALSE
"5568",746,0.074,4,8,FALSE,FALSE
"5569",748,0.073,2,8,FALSE,FALSE
"5570",742,0.072,8,8,TRUE,FALSE
"5571",751,0.032,0,0,FALSE,FALSE
"5572",745,0.07,5,8,TRUE,FALSE
"5573",753,0.035,0,0,FALSE,FALSE
"5574",751,0.011,0,0,FALSE,FALSE
"5575",741,0.082,9,27,TRUE,TRUE
"5576",747,0.019,3,0,FALSE,FALSE
"5577",750,0.066,0,8,FALSE,FALSE
"5578",747,0.009,3,0,FALSE,FALSE
"5579",759,0.023,0,0,FALSE,FALSE
"5580",754,0.017,0,0,FALSE,FALSE
"5581",746,0.071,4,8,FALSE,FALSE
"5582",743,0.082,7,27,TRUE,TRUE
"5583",741,0.011,9,0,TRUE,FALSE
"5584",760,0.057,0,1,FALSE,FALSE
"5585",756,0.018,0,0,FALSE,FALSE
"5586",746,0.075,4,27,FALSE,FALSE
"5587",750,0.079,0,27,FALSE,FALSE
"5588",742,0.015,8,0,TRUE,FALSE
"5589",750,0.059,0,1,FALSE,FALSE
"5590",753,0.009,0,0,FALSE,FALSE
"5591",750,0.044,0,0,FALSE,FALSE
"5592",741,0.018,9,0,TRUE,FALSE
"5593",750,0,0,0,FALSE,FALSE
"5594",747,0.007,3,0,FALSE,FALSE
"5595",745,0.083,5,27,TRUE,TRUE
"5596",745,0.068,5,8,FALSE,FALSE
"5597",755,0.017,0,0,FALSE,FALSE
"5598",746,0.013,4,0,FALSE,FALSE
"5599",749,0.021,1,0,FALSE,FALSE
"5600",747,0.041,3,0,FALSE,FALSE
"5601",745,0.066,5,8,FALSE,FALSE
"5602",758,0.031,0,0,FALSE,FALSE
"5603",762,0.031,0,0,FALSE,FALSE
"5604",736,0.065,14,1,TRUE,FALSE
"5605",743,0.077,7,27,TRUE,FALSE
"5606",747,0.036,3,0,FALSE,FALSE
"5607",738,0.014,12,0,TRUE,FALSE
"5608",756,0.003,0,0,FALSE,FALSE
"5609",755,0.008,0,0,FALSE,FALSE
"5610",746,0.024,4,0,FALSE,FALSE
"5611",749,0.064,1,1,FALSE,FALSE
"5612",751,0.062,0,1,FALSE,FALSE
"5613",746,0.02,4,0,FALSE,FALSE
"5614",762,0.046,0,0,FALSE,FALSE
"5615",758,0.061,0,1,FALSE,FALSE
"5616",753,0.021,0,0,FALSE,FALSE
"5617",749,0.01,1,0,FALSE,FALSE
"5618",742,0.078,8,27,TRUE,FALSE
"5619",750,0.035,0,0,FALSE,FALSE
"5620",765,0.016,0,0,FALSE,FALSE
"5621",754,0.068,0,8,FALSE,FALSE
"5622",755,0.078,0,27,FALSE,FALSE
"5623",746,0.016,4,0,FALSE,FALSE
"5624",752,0.025,0,0,FALSE,FALSE
"5625",738,0.021,12,0,TRUE,FALSE
"5626",748,0.013,2,0,FALSE,FALSE
"5627",748,0.003,2,0,FALSE,FALSE
"5628",751,0.004,0,0,FALSE,FALSE
"5629",750,0.037,0,0,FALSE,FALSE
"5630",757,0.005,0,0,FALSE,FALSE
"5631",754,0.02,0,0,FALSE,FALSE
"5632",753,0.016,0,0,FALSE,FALSE
"5633",758,0.003,0,0,FALSE,FALSE
"5634",742,0.028,8,0,TRUE,FALSE
"5635",752,0.08,0,27,FALSE,TRUE
"5636",741,0.06,9,1,TRUE,FALSE
"5637",749,0.04,1,0,FALSE,FALSE
"5638",753,0.003,0,0,FALSE,FALSE
"5639",741,0.046,9,0,TRUE,FALSE
"5640",744,0.012,6,0,TRUE,FALSE
"5641",758,0.002,0,0,FALSE,FALSE
"5642",745,0.056,5,1,FALSE,FALSE
"5643",744,0.028,6,0,TRUE,FALSE
"5644",751,0.054,0,0,FALSE,FALSE
"5645",755,0.028,0,0,FALSE,FALSE
"5646",744,0.035,6,0,TRUE,FALSE
"5647",747,0.022,3,0,FALSE,FALSE
"5648",741,0.018,9,0,TRUE,FALSE
"5649",749,0.065,1,8,FALSE,FALSE
"5650",755,0.016,0,0,FALSE,FALSE
"5651",754,0.042,0,0,FALSE,FALSE
"5652",751,0.008,0,0,FALSE,FALSE
"5653",750,0.002,0,0,FALSE,FALSE
"5654",750,0.058,0,1,FALSE,FALSE
"5655",756,0.078,0,27,FALSE,FALSE
"5656",744,0.026,6,0,TRUE,FALSE
"5657",746,0.042,4,0,FALSE,FALSE
"5658",741,0.059,9,1,TRUE,FALSE
"5659",747,0.017,3,0,FALSE,FALSE
"5660",743,0.027,7,0,TRUE,FALSE
"5661",762,0.07,0,8,FALSE,FALSE
"5662",747,0.06,3,1,FALSE,FALSE
"5663",740,0.045,10,0,TRUE,FALSE
"5664",745,0.041,5,0,TRUE,FALSE
"5665",749,0.077,1,27,FALSE,FALSE
"5666",751,0.034,0,0,FALSE,FALSE
"5667",747,0.039,3,0,FALSE,FALSE
"5668",743,0.049,7,0,TRUE,FALSE
"5669",752,0.036,0,0,FALSE,FALSE
"5670",752,0.044,0,0,FALSE,FALSE
"5671",743,0.007,7,0,TRUE,FALSE
"5672",749,0.053,1,0,FALSE,FALSE
"5673",755,0.006,0,0,FALSE,FALSE
"5674",759,0.065,0,1,FALSE,FALSE
"5675",753,0.062,0,1,FALSE,FALSE
"5676",745,0.023,5,0,TRUE,FALSE
"5677",741,0.016,9,0,TRUE,FALSE
"5678",739,0.002,11,0,TRUE,FALSE
"5679",758,0.069,0,8,FALSE,FALSE
"5680",750,0.079,0,27,FALSE,FALSE
"5681",756,0.06,0,1,FALSE,FALSE
"5682",762,0.009,0,0,FALSE,FALSE
"5683",740,0.082,10,27,TRUE,TRUE
"5684",750,0.021,0,0,FALSE,FALSE
"5685",737,0.004,13,0,TRUE,FALSE
"5686",752,0.026,0,0,FALSE,FALSE
